year,region,sector,value
"2008","RI","amd",0.00114767786910482
"2008","RI","oil",0.00179559800577803
"2008","RI","hos",0.00158347947942443
"2008","RI","rnt",0.00661606602102233
"2008","RI","pla",0.00678041165984586
"2008","RI","fof",0.00114767786910482
"2008","RI","fin",0.00915058595970255
"2008","RI","tsv",0.00661606602102233
"2008","RI","nrs",0.00263460240185124
"2008","RI","sec",0.00915058595970255
"2008","RI","art",0.00114767786910482
"2008","RI","mov",0.00661606602102233
"2008","RI","fpd",0.00678041165984586
"2008","RI","slg",0.00493294021284781
"2008","RI","pri",0.00532012171611344
"2008","RI","grd",0.00183359272042554
"2008","RI","pip",0.00183359272042554
"2008","RI","sle",0.00493294021284781
"2008","RI","osv",0.00678041165984586
"2008","RI","trn",0.00183359272042554
"2008","RI","smn",0.00179559800577803
"2008","RI","fmt",0.00678041165984586
"2008","RI","pet",0.00678041165984586
"2008","RI","mvt",0.00678041165984586
"2008","RI","cep",0.00678041165984586
"2008","RI","wst",0.00532012171611344
"2008","RI","mot",0.00678041165984586
"2008","RI","adm",0.00661606602102233
"2008","RI","soc",0.00532012171611344
"2008","RI","alt",0.00532012171611344
"2008","RI","pmt",0.00678041165984586
"2008","RI","trk",0.00183359272042554
"2008","RI","fdd",0.00493294021284781
"2008","RI","gmt",0.00678041165984586
"2008","RI","wtt",0.00183359272042554
"2008","RI","wpd",0.00532012171611344
"2008","RI","wht",0.00678041165984586
"2008","RI","oth",0.00678041165984586
"2008","RI","wrh",0.00661606602102233
"2008","RI","ott",0.00678041165984586
"2008","RI","che",0.00678041165984586
"2008","RI","air",0.00183359272042554
"2008","RI","mmf",0.00678041165984586
"2008","RI","otr",0.00183359272042554
"2008","RI","min",0.00179559800577803
"2008","AK","ppd",0.00354412591589844
"2008","AK","com",0.0105009912572148
"2008","AK","amb",0.00234096000006061
"2008","AK","rec",0.00258676768148705
"2008","AK","con",0.0119501389289213
"2008","AK","agr",0.0123163824639336
"2008","AK","eec",0.0241249579612277
"2008","AK","use",0.0241249579612277
"2008","AK","fnd",0.0063913003943746
"2008","AK","pub",0.0105009912572148
"2008","AK","hou",0.0105009912572148
"2008","AK","ins",0.00675754958375381
"2008","AK","tex",0.00354412591589844
"2008","AK","leg",0.0105009912572148
"2008","AK","fen",0.0063913003943746
"2008","AK","uti",0.00242274199772344
"2008","AK","nmp",0.0241249579612277
"2008","AK","brd",0.0105009912572148
"2008","AK","bnk",0.00675754958375381
"2008","AK","ore",0.0105009912572148
"2008","AK","edu",0.00387712804336459
"2008","AK","ote",0.0241249579612277
"2008","AK","man",0.0105009912572148
"2008","AK","mch",0.0241249579612277
"2008","AK","dat",0.0105009912572148
"2008","AK","amd",0.00258676768148705
"2008","AK","oil",0.0123163824639336
"2008","AK","hos",0.000634166091670595
"2008","AK","rnt",0.0105009912572148
"2008","AK","pla",0.0241249579612277
"2008","AK","fof",0.00258676768148705
"2008","AK","fin",0.00675754958375381
"2008","AK","tsv",0.0105009912572148
"2008","AK","nrs",0.00234096000006061
"2008","AK","sec",0.00675754958375381
"2008","AK","art",0.00258676768148705
"2008","AK","mov",0.0105009912572148
"2008","AK","fpd",0.0241249579612277
"2008","AK","slg",0.0063913003943746
"2008","AK","pri",0.00354412591589844
"2008","AK","grd",0.0119501389289213
"2008","AK","pip",0.0119501389289213
"2008","AK","sle",0.0063913003943746
"2008","AK","osv",0.0241249579612277
"2008","AK","trn",0.0119501389289213
"2008","AK","smn",0.0123163824639336
"2008","AK","fmt",0.0241249579612277
"2008","AK","pet",0.0241249579612277
"2008","AK","mvt",0.0241249579612277
"2008","AK","cep",0.0241249579612277
"2008","AK","wst",0.00354412591589844
"2008","AK","mot",0.0241249579612277
"2008","AK","adm",0.0105009912572148
"2008","AK","soc",0.00354412591589844
"2008","AK","alt",0.00354412591589844
"2008","AK","pmt",0.0241249579612277
"2008","AK","trk",0.0119501389289213
"2008","AK","fdd",0.0063913003943746
"2008","AK","gmt",0.0241249579612277
"2008","AK","wtt",0.0119501389289213
"2008","AK","wpd",0.00354412591589844
"2008","AK","wht",0.0241249579612277
"2008","AK","oth",0.0241249579612277
"2008","AK","wrh",0.0105009912572148
"2008","AK","ott",0.0241249579612277
"2008","AK","che",0.0241249579612277
"2008","AK","air",0.0119501389289213
"2008","AK","mmf",0.0241249579612277
"2008","AK","otr",0.0119501389289213
"2008","AK","min",0.0123163824639336
"2008","WV","ppd",0.00616478549839951
"2008","WV","res",0.0127450881255498
"2008","WV","com",0.00753363155628972
"2008","WV","amb",0.00513787245171414
"2008","WV","fbp",0.0127450881255498
"2008","WV","rec",0.0101188529450876
"2008","WV","con",0.0092246602012137
"2008","WV","agr",0.00738047920909189
"2008","WV","eec",0.00663437978270482
"2008","WV","use",0.00663437978270482
"2008","WV","fnd",0.00479426169099811
"2008","WV","pub",0.00753363155628972
"2008","WV","hou",0.00753363155628972
"2008","WV","fbt",0.0127450881255498
"2008","WV","ins",0.00556008336082272
"2008","WV","tex",0.00616478549839951
"2008","WV","leg",0.00753363155628972
"2008","WV","fen",0.00479426169099811
"2008","WV","uti",0.000526073017635173
"2008","WV","nmp",0.00663437978270482
"2008","WV","brd",0.00753363155628972
"2008","WV","bnk",0.00556008336082272
"2008","WV","ore",0.00753363155628972
"2008","WV","edu",0.00658349389861825
